-9.844700000000000273e+02,-3.604685469625384248e-02,-9.916399999999999864e+02,-4.135596998474622837e-02,-9.935599999999999454e+02,-2.156226531787731274e-03,-9.958300000000000409e+02,-1.147688916280734453e-02,-9.969700000000000273e+02,-7.368406639635992697e-03,-9.966900000000000546e+02,-2.580393105868933681e-02,-9.975099999999999909e+02,1.676813621461544640e-03,-9.953899999999999864e+02,-2.447336356123654372e-04,-9.975000000000000000e+02,-4.903784140895943791e-03,-9.965299999999999727e+02,-1.307785347062713141e-02,-9.959199999999999591e+02,-1.666317986134685861e-02,-9.959900000000000091e+02,-1.407510219650571527e-02,-9.969500000000000455e+02,-7.934920743409566365e-03
-9.807500000000000000e+02,-3.937256224051910794e-03,-9.879299999999999500e+02,-1.377730078572023988e-02,-9.898400000000000318e+02,-6.311082521608426567e-03,-9.921100000000000136e+02,1.248493964255506213e-03,-9.932500000000000000e+02,9.618173119461150000e-03,-9.929700000000000273e+02,-2.448463520475595637e-02,-9.937899999999999636e+02,-4.483902596599993913e-03,-9.916799999999999500e+02,-8.694454842881883111e-03,-9.937799999999999727e+02,-5.505107884237608017e-03,-9.928200000000000500e+02,-1.446903361166536166e-02,-9.922000000000000455e+02,-1.808096908449259577e-02,-9.922699999999999818e+02,-1.143059062737092867e-02,-9.932300000000000182e+02,2.835986678967245683e-03
-9.770299999999999727e+02,-4.113362344995054841e-03,-9.842100000000000364e+02,-6.884536240912493207e-03,-9.861200000000000045e+02,-4.238325434122463707e-04,-9.883999999999999773e+02,-6.846073349667205392e-04,-9.895399999999999636e+02,-3.564554146893243389e-03,-9.892500000000000000e+02,-2.717235862006246380e-02,-9.900700000000000500e+02,4.347053901584641174e-03,-9.879600000000000364e+02,-7.292583773109359568e-03,-9.900599999999999454e+02,-2.534765332797246293e-02,-9.891000000000000227e+02,-2.188723027242491306e-02,-9.884800000000000182e+02,-7.508267224556624056e-03,-9.885499999999999545e+02,-4.799984576009562291e-03,-9.895099999999999909e+02,-1.551512589761465909e-03
-9.733200000000000500e+02,8.704627981163965550e-03,-9.804900000000000091e+02,-4.439375520969558904e-03,-9.823999999999999773e+02,-3.191306658321809483e-03,-9.846799999999999500e+02,-3.018255958808860068e-03,-9.858200000000000500e+02,-1.219279303819571433e-02,-9.855299999999999727e+02,-1.878010159623140843e-02,-9.863500000000000227e+02,-1.956817296333582257e-03,-9.842400000000000091e+02,-7.814843674668406348e-03,-9.863500000000000227e+02,-6.797815481003288002e-03,-9.853799999999999955e+02,-2.573244049149255031e-02,-9.847599999999999909e+02,-8.091744163828918854e-04,-9.848400000000000318e+02,-6.179227753937709166e-04,-9.857899999999999636e+02,-6.179518650719395198e-03
-9.696000000000000227e+02,-3.207787525574925299e-03,-9.767699999999999818e+02,-1.380631868426418322e-02,-9.786900000000000546e+02,2.277026066978065158e-03,-9.809600000000000364e+02,-2.039099060000639646e-02,-9.821000000000000227e+02,-7.309741479945897936e-03,-9.818200000000000500e+02,-9.601059664733667745e-03,-9.826399999999999864e+02,-2.349500985386757460e-02,-9.805199999999999818e+02,-1.707033501802757841e-02,-9.826299999999999955e+02,-1.987660525405528927e-02,-9.816599999999999682e+02,-2.389866447447920594e-02,-9.810499999999999545e+02,-3.973388590359333040e-03,-9.811200000000000045e+02,-7.257187996056894096e-03,-9.820800000000000409e+02,3.045470050120015985e-03
-9.658799999999999955e+02,-1.097990784032613215e-02,-9.730599999999999454e+02,-1.785766485186731159e-02,-9.749700000000000273e+02,-3.601864107610569738e-04,-9.772400000000000091e+02,-9.104131350239984266e-03,-9.783799999999999955e+02,-9.748199617673487805e-03,-9.781000000000000227e+02,-7.807942605167026741e-03,-9.789199999999999591e+02,-1.376353763518292986e-02,-9.768099999999999454e+02,-7.384950649978671081e-03,-9.789099999999999682e+02,-3.982417728229176862e-03,-9.779500000000000455e+02,-1.251189908414793682e-02,-9.773300000000000409e+02,-9.375742752668495082e-04,-9.773999999999999773e+02,-9.494698989339146397e-03,-9.783600000000000136e+02,7.206701125782965893e-04
-9.621599999999999682e+02,-1.642433303756100915e-02,-9.693400000000000318e+02,-6.696215950408547155e-03,-9.712500000000000000e+02,2.941076828118329052e-03,-9.735299999999999727e+02,-2.314907682424133251e-02,-9.746699999999999591e+02,-8.522365253075630392e-03,-9.743799999999999955e+02,-1.062944601423123497e-02,-9.752000000000000455e+02,-5.533594396102336881e-03,-9.730900000000000318e+02,2.157193763365957643e-03,-9.751900000000000546e+02,-1.151465325018648407e-02,-9.742300000000000182e+02,-4.893451189118875125e-03,-9.736100000000000136e+02,-3.240394316691943459e-04,-9.736799999999999500e+02,-1.878315843526440513e-03,-9.746399999999999864e+02,-9.748276931956149569e-03
-9.584500000000000455e+02,-3.524862030150730571e-03,-9.656200000000000045e+02,-4.742071113948971399e-03,-9.675299999999999727e+02,4.921395717683473697e-03,-9.698099999999999454e+02,-1.639363005758213976e-02,-9.709500000000000455e+02,-6.475543203467337000e-03,-9.706599999999999682e+02,-1.231127020645861499e-02,-9.714800000000000182e+02,-1.541668058132241760e-02,-9.693700000000000045e+02,-1.975289472977930297e-02,-9.714800000000000182e+02,-1.673470660680389382e-02,-9.705099999999999909e+02,-1.723941769808815666e-02,-9.698899999999999864e+02,-1.864882049951019014e-04,-9.699700000000000273e+02,-7.647137235150652454e-03,-9.709199999999999591e+02,-1.889431119253996358e-02
-9.547300000000000182e+02,3.148002792051189398e-03,-9.618999999999999773e+02,-8.923840548713372640e-05,-9.638200000000000500e+02,1.200471123307191718e-02,-9.660900000000000318e+02,-1.664389685417143891e-03,-9.672300000000000182e+02,-1.790113130296175012e-02,-9.669500000000000455e+02,-1.368711051339431897e-02,-9.677699999999999818e+02,-2.306428957121567022e-02,-9.656499999999999773e+02,-1.071881663698563171e-02,-9.677599999999999909e+02,-1.284178922667446147e-02,-9.667899999999999636e+02,-1.919969883285379403e-02,-9.661799999999999500e+02,-6.531246433104856766e-03,-9.662500000000000000e+02,-9.828466066454476582e-03,-9.672100000000000364e+02,-1.735295104570888300e-02
-9.510099999999999909e+02,-6.865475002520996439e-04,-9.581900000000000546e+02,-9.534292906462219289e-03,-9.601000000000000227e+02,-1.242367876676401736e-02,-9.623700000000000045e+02,-6.897355806679843562e-03,-9.635099999999999909e+02,-1.059702970860284046e-02,-9.632300000000000182e+02,-6.026077181893896122e-03,-9.640499999999999545e+02,-2.438393589139275716e-02,-9.619400000000000546e+02,-5.170044838934133476e-04,-9.640399999999999636e+02,-5.910995973791684059e-03,-9.630800000000000409e+02,-3.226399131555139632e-02,-9.624600000000000364e+02,-1.264561086097589805e-02,-9.625299999999999727e+02,-6.680901033591502350e-03,-9.634900000000000091e+02,-1.124560005385494624e-02
-9.472899999999999636e+02,-1.135708298752497250e-02,-9.544700000000000273e+02,-1.181846063638679334e-02,-9.563799999999999955e+02,-1.489907332128362349e-02,-9.586599999999999682e+02,-2.812526973735932252e-03,-9.597999999999999545e+02,-5.590136123105439794e-03,-9.595099999999999909e+02,6.174834386792072034e-03,-9.603300000000000409e+02,-2.148861302086070915e-02,-9.582200000000000273e+02,-8.580954688115699849e-03,-9.603200000000000500e+02,-3.590727222306068240e-03,-9.593600000000000136e+02,4.977297656309694410e-03,-9.587400000000000091e+02,-1.738848535871333548e-02,-9.588099999999999454e+02,-4.859542231859619726e-03,-9.597699999999999818e+02,-3.598156617703136828e-03
-9.435700000000000500e+02,-8.388033751820513431e-03,-9.507500000000000000e+02,-1.606783269059053332e-02,-9.526599999999999682e+02,-1.047842501691281184e-03,-9.549400000000000546e+02,-5.260706368240387377e-03,-9.560800000000000409e+02,-1.020065595645729042e-03,-9.557899999999999636e+02,-4.536576146972651560e-03,-9.566100000000000136e+02,-2.063132143975726640e-02,-9.545000000000000000e+02,-1.110629887523938587e-03,-9.566100000000000136e+02,-1.849977523897204093e-03,-9.556399999999999864e+02,-2.184228688499126065e-03,-9.550199999999999818e+02,-1.461537008334363487e-02,-9.551000000000000227e+02,-9.646788277997760119e-03,-9.560499999999999545e+02,-3.792120855001719984e-03
-9.398600000000000136e+02,-3.748088643414182290e-03,-9.470299999999999727e+02,-1.672220913714475912e-02,-9.489500000000000455e+02,-6.940875288528437249e-03,-9.512200000000000273e+02,-7.475592564394693829e-03,-9.523600000000000136e+02,7.398641364027480540e-04,-9.520800000000000409e+02,-4.244803902881118078e-03,-9.528999999999999773e+02,-1.364205422844494246e-02,-9.507799999999999727e+02,1.345215936964068437e-02,-9.528899999999999864e+02,-8.527558858490212265e-03,-9.519199999999999591e+02,-1.072097058951661415e-02,-9.512999999999999545e+02,-1.221026519496619563e-02,-9.513799999999999955e+02,-1.063934221448297780e-02,-9.523400000000000318e+02,5.047508931288282631e-03
-9.361399999999999864e+02,-4.796750199703351744e-03,-9.433200000000000500e+02,-3.120089015474745986e-03,-9.452300000000000182e+02,-2.236283927016347300e-03,-9.475000000000000000e+02,-1.276308566908478971e-02,-9.486399999999999864e+02,-1.894827096629011186e-03,-9.483600000000000136e+02,-1.530459625445507524e-03,-9.491799999999999500e+02,-6.760726616946869348e-03,-9.470700000000000500e+02,-4.394129101888286093e-03,-9.491699999999999591e+02,-1.575056586023041924e-02,-9.482100000000000364e+02,-1.247132461984651330e-02,-9.475900000000000318e+02,-5.134668407960786031e-03,-9.476599999999999682e+02,-6.897202679039374056e-03,-9.486200000000000045e+02,8.912229006023996217e-03
-9.324199999999999591e+02,-9.174117288853610164e-03,-9.396000000000000227e+02,-4.665474444074662642e-03,-9.415099999999999909e+02,-9.777674133153342606e-04,-9.437899999999999636e+02,-2.157368416856732599e-02,-9.449299999999999500e+02,1.879223107467809352e-03,-9.446399999999999864e+02,-1.563563850893511659e-02,-9.454600000000000364e+02,4.905068208858992876e-03,-9.433500000000000227e+02,2.944837479684265028e-03,-9.454500000000000455e+02,-1.450179893341510366e-02,-9.444900000000000091e+02,-1.137269832733218793e-02,-9.438700000000000045e+02,-1.995108475748770191e-02,-9.439400000000000546e+02,-6.494169774655901214e-03,-9.448999999999999773e+02,9.194141040367668702e-03
-9.287000000000000455e+02,6.320010000343237629e-03,-9.358799999999999955e+02,-1.104636447724074468e-02,-9.377899999999999636e+02,1.070488417558460026e-02,-9.400700000000000500e+02,-2.309829140015483978e-02,-9.412100000000000364e+02,-3.456740547542406627e-03,-9.409199999999999591e+02,-5.669040920533383217e-03,-9.417400000000000091e+02,-9.555470270050421197e-03,-9.396299999999999955e+02,-1.666823319101669310e-02,-9.417400000000000091e+02,-4.801523803819620056e-04,-9.407699999999999818e+02,-1.881208833760930621e-02,-9.401499999999999773e+02,-2.645401199301647757e-02,-9.402200000000000273e+02,-2.862143606360696181e-03,-9.411799999999999500e+02,-1.997255092965280737e-03
-9.249900000000000091e+02,1.080813287112953290e-02,-9.321599999999999682e+02,-4.181259188615246356e-03,-9.340800000000000409e+02,6.161661906147667886e-03,-9.363500000000000227e+02,-5.194305873477991949e-03,-9.374900000000000091e+02,6.797784303448566046e-03,-9.372100000000000364e+02,-4.156961755268384108e-03,-9.380299999999999727e+02,-8.781334815905639940e-03,-9.359099999999999682e+02,1.577155829312359286e-02,-9.380199999999999818e+02,1.397266123138731289e-02,-9.370499999999999545e+02,-1.176949490968782000e-02,-9.364299999999999500e+02,-1.451595028767395899e-02,-9.365099999999999909e+02,-5.433822711045516347e-03,-9.374700000000000273e+02,-3.702057618916977048e-03
-9.212699999999999818e+02,1.375948659177465318e-03,-9.284500000000000455e+02,4.736842426950970027e-03,-9.303600000000000136e+02,1.470803342207426499e-02,-9.326299999999999955e+02,1.170147229584526244e-02,-9.337699999999999818e+02,4.508197476908891096e-03,-9.334900000000000091e+02,-3.398712288232656406e-03,-9.343099999999999454e+02,1.274758590327059772e-03,-9.322000000000000455e+02,-1.605179892131502334e-03,-9.342999999999999545e+02,-2.142474887358548571e-04,-9.333400000000000318e+02,-8.498214458609361019e-03,-9.327200000000000273e+02,-3.835197250320495927e-03,-9.327899999999999636e+02,-1.516621031957477057e-02,-9.337500000000000000e+02,4.028829543207690898e-03
-9.175499999999999545e+02,8.916158548547660836e-03,-9.247300000000000182e+02,1.081838145372135233e-03,-9.266399999999999864e+02,2.202059977309581140e-02,-9.289099999999999682e+02,8.264342989880204757e-03,-9.300499999999999545e+02,8.631098785628656123e-03,-9.297699999999999818e+02,-1.580578749433828034e-02,-9.305900000000000318e+02,-4.522682926595387315e-03,-9.284800000000000182e+02,-2.118296581876427664e-02,-9.305800000000000409e+02,-2.593593978158036280e-03,-9.296200000000000045e+02,-9.971254905781457359e-03,-9.290000000000000000e+02,1.219714183441088402e-02,-9.290700000000000500e+02,-1.846280499170253539e-02,-9.300299999999999727e+02,-1.302879185924873257e-02
-9.138300000000000409e+02,-1.384537556965584034e-03,-9.210099999999999909e+02,-5.316704414289971122e-05,-9.229199999999999591e+02,2.007216087586325554e-02,-9.252000000000000455e+02,1.179720781071106998e-02,-9.263400000000000318e+02,1.020539077202625017e-02,-9.260499999999999545e+02,1.383512228958819505e-03,-9.268700000000000045e+02,2.952740071577449402e-03,-9.247599999999999909e+02,-2.065029143970730646e-02,-9.268600000000000136e+02,-8.660763683071479729e-03,-9.258999999999999773e+02,-1.666912722525855112e-03,-9.252799999999999727e+02,1.691869320063381756e-03,-9.253500000000000227e+02,6.376193158892144719e-03,-9.263099999999999454e+02,-8.631621964049211032e-03
-9.101200000000000045e+02,8.275961602715240645e-03,-9.172899999999999636e+02,-4.199285221363520046e-03,-9.192100000000000364e+02,1.963271784673358694e-02,-9.214800000000000182e+02,1.166856321173188361e-02,-9.226200000000000045e+02,4.715067807672545033e-03,-9.223300000000000409e+02,-5.449735238332606511e-04,-9.231599999999999682e+02,6.564535160232143340e-03,-9.210399999999999636e+02,-1.591165739692451675e-02,-9.231499999999999773e+02,-5.109855572575872952e-03,-9.221799999999999500e+02,-3.640088189254342757e-03,-9.215599999999999454e+02,-2.364349808103444477e-04,-9.216399999999999864e+02,7.536485663595657476e-03,-9.225900000000000318e+02,4.505439088261994907e-03
-9.063999999999999773e+02,6.408953227676146384e-03,-9.135800000000000409e+02,1.856819666618855433e-02,-9.154900000000000091e+02,2.121626821083954367e-02,-9.177599999999999909e+02,1.143291076953238845e-02,-9.188999999999999773e+02,1.686033239451906196e-02,-9.186200000000000045e+02,-2.840459347373253465e-03,-9.194400000000000546e+02,1.389678555700325779e-02,-9.173300000000000409e+02,6.799644868593811113e-03,-9.194299999999999500e+02,6.969416995690578577e-03,-9.184600000000000364e+02,-6.282581592060656334e-03,-9.178500000000000227e+02,-3.796508565062238407e-03,-9.179199999999999591e+02,1.958069129441325929e-03,-9.188799999999999955e+02,1.688193177042626378e-03
-9.026799999999999500e+02,1.901213855740156375e-02,-9.098600000000000136e+02,7.492672281662067502e-03,-9.117699999999999818e+02,6.121713066589383294e-03,-9.140399999999999636e+02,2.278325035634233900e-02,-9.151799999999999500e+02,1.723628432974093350e-02,-9.148999999999999773e+02,-8.368637230643133015e-03,-9.157200000000000273e+02,1.006169871608367412e-02,-9.136100000000000136e+02,1.300649637338933615e-02,-9.157100000000000364e+02,1.826135995630500178e-02,-9.147500000000000000e+02,1.355271086536305805e-02,-9.141299999999999955e+02,4.853383016355984451e-03,-9.142000000000000455e+02,3.003545063297140359e-03,-9.151599999999999682e+02,8.241436135227724405e-03
