2.100000000000000000e+01,6.200000000000000000e+01,1.040000000000000000e+02,1.550000000000000000e+02
1.002202615158635979e+01,5.042361631807361633e+00,4.960090119788922891e+00,3.853960045382241351e+00
5.938103612865503145e+00,4.135148933554669171e+00,3.761824720406336198e+00,4.057811978169877598e+00
7.196869706149059631e+00,5.500396466061884482e+00,3.731560981433819535e+00,4.013492123491368524e+00
2.056740345623056854e+01,2.242474324705576194e+01,1.757169759152848343e+01,1.867120980729193036e+01
2.162966034537323523e+01,1.968457299450501807e+01,1.840917823716739932e+01,1.881178579283972851e+01
2.026836154392618994e+01,1.916197774305770096e+01,1.855759067982937083e+01,1.849908086189049428e+01
